Date,Open,High,Low,Close,Volume,Adj Close
2006-03-06,1287.22998,1288.22998,1275.670044,1278.26001,2280190000,1278.26001
2006-03-07,1278.26001,1278.26001,1271.109985,1275.880005,2268050000,1275.880005
2006-03-08,1275.880005,1280.329956,1268.420044,1278.469971,2442870000,1278.469971
2006-03-09,1278.469971,1282.73999,1272.22998,1272.22998,2140110000,1272.22998
2006-03-10,1272.22998,1284.369995,1271.109985,1281.420044,2123450000,1281.420044
2006-03-13,1281.579956,1287.369995,1281.579956,1284.130005,2070330000,1284.130005
2006-03-14,1284.130005,1298.140015,1282.670044,1297.47998,2165270000,1297.47998
2006-03-15,1297.47998,1304.400024,1294.969971,1303.02002,2293000000,1303.02002
2006-03-16,1303.02002,1310.449951,1303.02002,1305.329956,2292180000,1305.329956
2006-03-17,1305.329956,1309.790039,1305.319946,1307.25,2549620000,1307.25
2006-03-20,1307.25,1310.0,1303.589966,1305.079956,1976830000,1305.079956
2006-03-21,1305.079956,1310.880005,1295.819946,1297.22998,2147370000,1297.22998
2006-03-22,1297.22998,1305.969971,1295.810059,1305.040039,2039810000,1305.040039
2006-03-23,1305.040039,1305.040039,1298.109985,1301.670044,1980940000,1301.670044
2006-03-24,1301.670044,1306.530029,1298.890015,1302.949951,2326070000,1302.949951
2006-03-27,1302.949951,1303.73999,1299.089966,1301.609985,2029700000,1301.609985
2006-03-28,1301.609985,1306.23999,1291.839966,1293.22998,2148580000,1293.22998
2006-03-29,1293.22998,1305.599976,1293.22998,1302.890015,2143540000,1302.890015
2006-03-30,1302.890015,1310.150024,1296.719971,1300.25,2294560000,1300.25
2006-03-31,1300.25,1303.0,1294.869995,1294.869995,2236710000,1294.869995
2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,2494080000,1297.810059
2006-04-04,1297.810059,1307.550049,1294.709961,1305.930054,2147660000,1305.930054
2006-04-05,1305.930054,1312.810059,1304.819946,1311.560059,2420020000,1311.560059
2006-04-06,1311.560059,1311.98999,1302.439941,1309.040039,2281680000,1309.040039
2006-04-07,1309.040039,1314.069946,1294.180054,1295.5,2082470000,1295.5
2006-04-10,1295.51001,1300.73999,1293.170044,1296.619995,1898320000,1296.619995
2006-04-11,1296.599976,1300.709961,1282.959961,1286.569946,2232880000,1286.569946
2006-04-12,1286.569946,1290.930054,1286.449951,1288.119995,1938100000,1288.119995
2006-04-13,1288.119995,1292.089966,1283.369995,1289.119995,1891940000,1289.119995
2006-04-17,1289.119995,1292.449951,1280.73999,1285.329956,1794650000,1285.329956
2006-04-18,1285.329956,1309.02002,1285.329956,1307.280029,2595440000,1307.280029
2006-04-19,1307.650024,1310.390015,1302.790039,1309.930054,2447310000,1309.930054
2006-04-20,1309.930054,1318.160034,1306.380005,1311.459961,2512920000,1311.459961
2006-04-21,1311.459961,1317.670044,1306.589966,1311.280029,2392630000,1311.280029
2006-04-24,1311.280029,1311.280029,1303.790039,1308.109985,2117330000,1308.109985
2006-04-25,1308.109985,1310.790039,1299.170044,1301.73999,2366380000,1301.73999
2006-04-26,1301.73999,1310.969971,1301.73999,1305.410034,2502690000,1305.410034
2006-04-27,1305.410034,1315.0,1295.569946,1309.719971,2772010000,1309.719971
2006-04-28,1309.719971,1316.040039,1306.160034,1310.609985,2419920000,1310.609985
2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,2437040000,1305.189941
2006-05-02,1305.189941,1313.660034,1305.189941,1313.209961,2403470000,1313.209961
2006-05-03,1313.209961,1313.469971,1303.920044,1308.119995,2395230000,1308.119995
2006-05-04,1307.849976,1315.140015,1307.849976,1312.25,2431450000,1312.25
2006-05-05,1312.25,1326.530029,1312.25,1325.76001,2294760000,1325.76001
2006-05-08,1325.76001,1326.699951,1322.869995,1324.660034,2151300000,1324.660034
2006-05-09,1324.660034,1326.599976,1322.47998,1325.140015,2157290000,1325.140015
2006-05-10,1324.569946,1325.51001,1317.439941,1322.849976,2268550000,1322.849976
2006-05-11,1322.630005,1322.630005,1303.449951,1305.920044,2531520000,1305.920044
2006-05-12,1305.880005,1305.880005,1290.380005,1291.23999,2567970000,1291.23999
2006-05-15,1291.189941,1294.810059,1284.51001,1294.5,2505660000,1294.5
2006-05-16,1294.5,1297.880005,1288.51001,1292.079956,2386210000,1292.079956
2006-05-17,1291.72998,1291.72998,1267.310059,1270.319946,2830200000,1270.319946
2006-05-18,1270.25,1274.890015,1261.75,1261.810059,2537490000,1261.810059
2006-05-19,1261.810059,1272.150024,1256.280029,1267.030029,2982300000,1267.030029
2006-05-22,1267.030029,1268.77002,1252.97998,1262.069946,2773010000,1262.069946
2006-05-23,1262.060059,1273.670044,1256.150024,1256.579956,2605250000,1256.579956
2006-05-24,1256.560059,1264.530029,1245.339966,1258.569946,2999030000,1258.569946
2006-05-25,1258.410034,1273.26001,1258.410034,1272.880005,2372730000,1272.880005
2006-05-26,1272.709961,1280.540039,1272.5,1280.160034,1814020000,1280.160034
2006-05-30,1280.040039,1280.040039,1259.869995,1259.869995,2176190000,1259.869995
2006-05-31,1259.380005,1270.089966,1259.380005,1270.089966,2692160000,1270.089966
2006-06-01,1270.050049,1285.709961,1269.189941,1285.709961,2360160000,1285.709961
2006-06-02,1285.709961,1290.680054,1280.219971,1288.219971,2295540000,1288.219971
2006-06-05,1288.160034,1288.160034,1264.660034,1265.290039,2313470000,1265.290039
2006-06-06,1265.22998,1269.880005,1254.459961,1263.849976,2697650000,1263.849976
2006-06-07,1263.609985,1272.469971,1255.77002,1256.150024,2644170000,1256.150024
2006-06-08,1256.079956,1259.849976,1235.180054,1257.930054,3543790000,1257.930054
2006-06-09,1257.930054,1262.579956,1250.030029,1252.300049,2214000000,1252.300049
2006-06-12,1252.27002,1255.219971,1236.430054,1237.439941,2247010000,1237.439941
2006-06-13,1236.079956,1243.369995,1222.52002,1223.689941,3215770000,1223.689941
2006-06-14,1223.660034,1231.459961,1219.290039,1230.040039,2667990000,1230.040039
2006-06-15,1230.01001,1258.640015,1230.01001,1256.160034,2775480000,1256.160034
2006-06-16,1256.160034,1256.27002,1246.329956,1251.540039,2783390000,1251.540039
2006-06-19,1251.540039,1255.930054,1237.170044,1240.130005,2517200000,1240.130005
2006-06-20,1240.119995,1249.01001,1238.869995,1240.119995,2232950000,1240.119995
2006-06-21,1240.089966,1257.959961,1240.089966,1252.199951,2361230000,1252.199951
2006-06-22,1251.920044,1251.920044,1241.530029,1245.599976,2148180000,1245.599976
2006-06-23,1245.589966,1253.130005,1241.430054,1244.5,2017270000,1244.5
2006-06-26,1244.5,1250.920044,1243.680054,1250.560059,1878580000,1250.560059
2006-06-27,1250.550049,1253.369995,1238.939941,1239.199951,2203130000,1239.199951
2006-06-28,1238.98999,1247.060059,1237.589966,1246.0,2085490000,1246.0
2006-06-29,1245.939941,1272.880005,1245.939941,1272.869995,2621250000,1272.869995
2006-06-30,1272.859985,1276.300049,1270.199951,1270.199951,3049560000,1270.199951
2006-07-03,1270.060059,1280.380005,1270.060059,1280.189941,1114470000,1280.189941
2006-07-05,1280.050049,1280.050049,1265.910034,1270.910034,2165070000,1270.910034
2006-07-06,1270.579956,1278.319946,1270.579956,1274.079956,2009160000,1274.079956
2006-07-07,1274.079956,1275.380005,1263.130005,1265.47998,1988150000,1265.47998
2006-07-10,1265.459961,1274.060059,1264.459961,1267.339966,1854590000,1267.339966
2006-07-11,1267.26001,1273.640015,1259.650024,1272.430054,2310850000,1272.430054
2006-07-12,1272.390015,1273.310059,1257.290039,1258.599976,2250450000,1258.599976
2006-07-13,1258.579956,1258.579956,1241.430054,1242.280029,2545760000,1242.280029
2006-07-14,1242.290039,1242.699951,1228.449951,1236.199951,2467120000,1236.199951
2006-07-17,1236.199951,1240.069946,1231.48999,1234.48999,2146410000,1234.48999
2006-07-18,1234.47998,1239.859985,1224.540039,1236.859985,2481750000,1236.859985
2006-07-19,1236.73999,1261.810059,1236.73999,1259.810059,2701980000,1259.810059
2006-07-20,1259.810059,1262.560059,1249.130005,1249.130005,2345580000,1249.130005
2006-07-21,1249.119995,1250.959961,1238.719971,1240.290039,2704090000,1240.290039
2006-07-24,1240.25,1262.5,1240.25,1260.910034,2312720000,1260.910034
2006-07-25,1260.910034,1272.390015,1257.189941,1268.880005,2563930000,1268.880005
2006-07-26,1268.869995,1273.890015,1261.939941,1268.400024,2667710000,1268.400024
2006-07-27,1268.199951,1275.849976,1261.920044,1263.199951,2776710000,1263.199951
2006-07-28,1263.150024,1280.420044,1263.150024,1278.550049,2480420000,1278.550049
2006-07-31,1278.530029,1278.660034,1274.310059,1276.660034,2461300000,1276.660034
2006-08-01,1278.530029,1278.660034,1265.709961,1270.920044,2527690000,1270.920044
2006-08-02,1270.72998,1283.420044,1270.72998,1277.410034,2610750000,1277.410034
2006-08-03,1278.219971,1283.959961,1271.25,1280.27002,2728440000,1280.27002
2006-08-04,1280.26001,1292.920044,1273.819946,1279.359985,2530970000,1279.359985
2006-08-07,1279.310059,1279.310059,1273.0,1275.77002,2045660000,1275.77002
2006-08-08,1275.670044,1282.75,1268.369995,1271.47998,2457840000,1271.47998
2006-08-09,1271.130005,1283.73999,1264.72998,1265.949951,2555180000,1265.949951
2006-08-10,1265.719971,1272.550049,1261.300049,1271.810059,2402190000,1271.810059
2006-08-11,1271.640015,1271.640015,1262.079956,1266.73999,2004540000,1266.73999
2006-08-14,1266.670044,1278.900024,1266.670044,1268.209961,2118020000,1268.209961
2006-08-15,1268.189941,1286.22998,1268.189941,1285.579956,2334100000,1285.579956
2006-08-16,1285.27002,1296.209961,1285.27002,1295.430054,2554570000,1295.430054
2006-08-17,1295.369995,1300.780029,1292.709961,1297.47998,2458340000,1297.47998
2006-08-18,1297.47998,1302.300049,1293.569946,1302.300049,2033910000,1302.300049
2006-08-21,1302.300049,1302.300049,1295.51001,1297.52002,1759240000,1297.52002
2006-08-22,1297.52002,1302.48999,1294.439941,1298.819946,1908740000,1298.819946
2006-08-23,1298.72998,1301.5,1289.819946,1292.98999,1893670000,1292.98999
2006-08-24,1292.969971,1297.22998,1291.400024,1296.060059,1930320000,1296.060059
2006-08-25,1295.920044,1298.880005,1292.390015,1295.089966,1667580000,1295.089966
2006-08-28,1295.089966,1305.02002,1293.969971,1301.780029,1834920000,1301.780029
2006-08-29,1301.569946,1305.02002,1295.290039,1304.280029,2093720000,1304.280029
2006-08-30,1303.699951,1306.73999,1302.150024,1305.369995,2060690000,1305.369995
2006-08-31,1304.25,1306.109985,1302.449951,1303.819946,1974540000,1303.819946
2006-09-01,1303.800049,1312.030029,1303.800049,1311.01001,1800520000,1311.01001
2006-09-05,1310.939941,1314.670044,1308.819946,1313.25,2114480000,1313.25
2006-09-06,1313.040039,1313.040039,1299.280029,1300.26001,2329870000,1300.26001
2006-09-07,1300.209961,1301.25,1292.130005,1294.02002,2325850000,1294.02002
2006-09-08,1294.02002,1300.140015,1294.02002,1298.920044,2132890000,1298.920044
2006-09-11,1298.859985,1302.359985,1290.930054,1299.540039,2506430000,1299.540039
2006-09-12,1299.530029,1314.280029,1299.530029,1313.0,2791580000,1313.0
2006-09-13,1312.73999,1319.920044,1311.119995,1318.069946,2597220000,1318.069946
2006-09-14,1318.0,1318.0,1313.25,1316.280029,2351220000,1316.280029
2006-09-15,1316.280029,1324.650024,1316.280029,1319.660034,3198030000,1319.660034
2006-09-18,1319.849976,1324.869995,1318.160034,1321.180054,2325080000,1321.180054
2006-09-19,1321.170044,1322.040039,1312.170044,1317.640015,2390850000,1317.640015
2006-09-20,1318.280029,1328.530029,1318.280029,1325.180054,2543070000,1325.180054
2006-09-21,1324.890015,1328.189941,1315.449951,1318.030029,2627440000,1318.030029
2006-09-22,1318.030029,1318.030029,1310.939941,1314.780029,2162880000,1314.780029
2006-09-25,1314.780029,1329.349976,1311.579956,1326.369995,2710240000,1326.369995
2006-09-26,1326.349976,1336.599976,1325.300049,1336.349976,2673350000,1336.349976
2006-09-27,1336.119995,1340.079956,1333.540039,1336.589966,2749190000,1336.589966
2006-09-28,1336.560059,1340.280029,1333.75,1338.880005,2397820000,1338.880005
2006-09-29,1339.150024,1339.880005,1335.640015,1335.849976,2273430000,1335.849976
2006-10-02,1335.819946,1338.540039,1330.280029,1331.319946,2154480000,1331.319946
2006-10-03,1331.319946,1338.310059,1327.099976,1334.109985,2682690000,1334.109985
2006-10-04,1333.810059,1350.199951,1331.47998,1350.199951,3019880000,1350.199951
2006-10-05,1349.839966,1353.790039,1347.75,1353.219971,2817240000,1353.219971
2006-10-06,1353.219971,1353.219971,1344.209961,1349.589966,2523000000,1349.589966
2006-10-09,1349.579956,1352.689941,1346.550049,1350.660034,1935170000,1350.660034
2006-10-10,1350.619995,1354.22998,1348.599976,1353.420044,2376140000,1353.420044
2006-10-11,1353.280029,1353.969971,1343.569946,1349.949951,2521000000,1349.949951
2006-10-12,1349.939941,1363.76001,1349.939941,1362.829956,2514350000,1362.829956
2006-10-13,1362.819946,1366.630005,1360.5,1365.619995,2482920000,1365.619995
2006-10-16,1365.609985,1370.199951,1364.47998,1369.060059,2305920000,1369.060059
2006-10-17,1369.050049,1369.050049,1356.869995,1364.050049,2519620000,1364.050049
2006-10-18,1363.930054,1372.869995,1360.949951,1365.800049,2658840000,1365.800049
2006-10-19,1365.949951,1368.089966,1362.060059,1366.959961,2619830000,1366.959961
2006-10-20,1366.939941,1368.660034,1362.099976,1368.599976,2526410000,1368.599976
2006-10-23,1368.579956,1377.400024,1363.939941,1377.02002,2480430000,1377.02002
2006-10-24,1377.02002,1377.780029,1372.420044,1377.380005,2876890000,1377.380005
2006-10-25,1377.359985,1383.609985,1376.0,1382.219971,2953540000,1382.219971
2006-10-26,1382.209961,1389.449951,1379.469971,1389.079956,2793350000,1389.079956
2006-10-27,1388.890015,1388.890015,1375.849976,1377.339966,2458450000,1377.339966
2006-10-30,1377.300049,1381.219971,1373.459961,1377.930054,2770440000,1377.930054
2006-10-31,1377.930054,1381.209961,1372.189941,1377.939941,2803030000,1377.939941
2006-11-01,1377.76001,1381.949951,1366.26001,1367.810059,2821160000,1367.810059
2006-11-02,1367.439941,1368.390015,1362.209961,1367.339966,2646180000,1367.339966
2006-11-03,1367.310059,1371.680054,1360.97998,1364.300049,2419730000,1364.300049
2006-11-06,1364.27002,1381.400024,1364.27002,1379.780029,2533550000,1379.780029
2006-11-07,1379.75,1388.189941,1379.189941,1382.839966,2636390000,1382.839966
2006-11-08,1382.5,1388.609985,1379.329956,1385.719971,2814820000,1385.719971
2006-11-09,1385.430054,1388.920044,1377.310059,1378.329956,3012050000,1378.329956
2006-11-10,1378.329956,1381.040039,1375.599976,1380.900024,2290200000,1380.900024
2006-11-13,1380.579956,1387.609985,1378.800049,1384.420044,2386340000,1384.420044
2006-11-14,1384.359985,1394.48999,1379.069946,1393.219971,3027480000,1393.219971
2006-11-15,1392.910034,1401.349976,1392.130005,1396.569946,2831130000,1396.569946
2006-11-16,1396.530029,1403.76001,1396.530029,1399.76001,2835730000,1399.76001
2006-11-17,1399.76001,1401.209961,1394.550049,1401.199951,2726100000,1401.199951
2006-11-20,1401.170044,1404.369995,1397.849976,1400.5,2546710000,1400.5
2006-11-21,1400.430054,1403.48999,1399.98999,1402.810059,2597940000,1402.810059
2006-11-22,1402.689941,1407.890015,1402.26001,1406.089966,2237710000,1406.089966
2006-11-24,1405.939941,1405.939941,1399.25,1400.949951,832550000,1400.949951
2006-11-27,1400.949951,1400.949951,1381.439941,1381.959961,2711210000,1381.959961
2006-11-28,1381.609985,1387.910034,1377.829956,1386.719971,2639750000,1386.719971
2006-11-29,1386.109985,1401.140015,1386.109985,1399.47998,2790970000,1399.47998
2006-11-30,1399.469971,1406.300049,1393.829956,1400.630005,4006230000,1400.630005
2006-12-01,1400.630005,1402.459961,1385.930054,1396.709961,2800980000,1396.709961
2006-12-04,1396.670044,1411.22998,1396.670044,1409.119995,2766320000,1409.119995
2006-12-05,1409.099976,1415.27002,1408.780029,1414.76001,2755700000,1414.76001
2006-12-06,1414.400024,1415.930054,1411.050049,1412.900024,2725280000,1412.900024
2006-12-07,1412.859985,1418.27002,1406.800049,1407.290039,2743150000,1407.290039
2006-12-08,1407.27002,1414.089966,1403.670044,1409.839966,2440460000,1409.839966
2006-12-11,1409.810059,1415.599976,1408.560059,1413.040039,2289900000,1413.040039
2006-12-12,1413.0,1413.780029,1404.75,1411.560059,2738170000,1411.560059
2006-12-13,1411.319946,1416.640015,1411.050049,1413.209961,2552260000,1413.209961
2006-12-14,1413.160034,1427.22998,1413.160034,1425.48999,2729700000,1425.48999
2006-12-15,1425.47998,1431.630005,1425.47998,1427.089966,3229580000,1427.089966
2006-12-18,1427.079956,1431.810059,1420.650024,1422.47998,2568140000,1422.47998
2006-12-19,1422.420044,1428.300049,1414.880005,1425.550049,2717060000,1425.550049
2006-12-20,1425.51001,1429.050049,1423.51001,1423.530029,2387630000,1423.530029
2006-12-21,1423.199951,1426.400024,1415.900024,1418.300049,2322410000,1418.300049
2006-12-22,1418.099976,1418.819946,1410.280029,1410.76001,1647590000,1410.76001
2006-12-26,1410.75,1417.910034,1410.449951,1416.900024,1310310000,1416.900024
2006-12-27,1416.630005,1427.719971,1416.630005,1426.839966,1667370000,1426.839966
2006-12-28,1426.77002,1427.26001,1422.050049,1424.72998,1508570000,1424.72998
2006-12-29,1424.709961,1427.0,1416.839966,1418.300049,1678200000,1418.300049
2007-01-03,1418.030029,1429.420044,1407.859985,1416.599976,3429160000,1416.599976
2007-01-04,1416.599976,1421.839966,1408.430054,1418.339966,3004460000,1418.339966
2007-01-05,1418.339966,1418.339966,1405.75,1409.709961,2919400000,1409.709961
2007-01-08,1409.26001,1414.97998,1403.969971,1412.839966,2763340000,1412.839966
2007-01-09,1412.839966,1415.609985,1405.420044,1412.109985,3038380000,1412.109985
2007-01-10,1408.699951,1415.98999,1405.319946,1414.849976,2764660000,1414.849976
2007-01-11,1414.839966,1427.119995,1414.839966,1423.819946,2857870000,1423.819946
2007-01-12,1423.819946,1431.22998,1422.579956,1430.72998,2686480000,1430.72998
2007-01-16,1430.72998,1433.930054,1428.619995,1431.900024,2599530000,1431.900024
2007-01-17,1431.77002,1435.27002,1428.569946,1430.619995,2690270000,1430.619995
2007-01-18,1430.589966,1432.959961,1424.209961,1426.369995,2822430000,1426.369995
2007-01-19,1426.349976,1431.569946,1425.189941,1430.5,2777480000,1430.5
2007-01-22,1430.469971,1431.390015,1420.400024,1422.949951,2540120000,1422.949951
2007-01-23,1422.949951,1431.329956,1421.660034,1427.98999,2975070000,1427.98999
2007-01-24,1427.959961,1440.140015,1427.959961,1440.130005,2783180000,1440.130005
2007-01-25,1440.119995,1440.689941,1422.339966,1423.900024,2994330000,1423.900024
2007-01-26,1423.900024,1427.27002,1416.959961,1422.180054,2626620000,1422.180054
2007-01-29,1422.030029,1426.939941,1418.459961,1420.619995,2730480000,1420.619995
2007-01-30,1420.609985,1428.819946,1420.609985,1428.819946,2706250000,1428.819946
2007-01-31,1428.650024,1441.609985,1424.780029,1438.23999,2976690000,1438.23999
2007-02-01,1437.900024,1446.640015,1437.900024,1445.939941,2914890000,1445.939941
2007-02-02,1445.939941,1449.329956,1444.48999,1448.390015,2569450000,1448.390015
2007-02-05,1448.329956,1449.380005,1443.849976,1446.98999,2439430000,1446.98999
2007-02-06,1446.97998,1450.189941,1443.400024,1448.0,2608710000,1448.0
2007-02-07,1447.410034,1452.98999,1446.439941,1450.02002,2618820000,1450.02002
2007-02-08,1449.98999,1450.449951,1442.810059,1448.310059,2816180000,1448.310059
2007-02-09,1448.25,1452.449951,1433.439941,1438.060059,2951810000,1438.060059
2007-02-12,1438.0,1439.109985,1431.439941,1433.369995,2395680000,1433.369995
2007-02-13,1433.219971,1444.410034,1433.219971,1444.26001,2652150000,1444.26001
2007-02-14,1443.910034,1457.650024,1443.910034,1455.300049,2699290000,1455.300049
2007-02-15,1455.150024,1457.969971,1453.189941,1456.810059,2490920000,1456.810059
2007-02-16,1456.77002,1456.77002,1451.569946,1455.540039,2399450000,1455.540039
2007-02-20,1455.530029,1460.530029,1449.199951,1459.680054,2337860000,1459.680054
2007-02-21,1459.599976,1459.599976,1452.02002,1457.630005,2606980000,1457.630005
2007-02-22,1457.290039,1461.569946,1450.51001,1456.380005,1950770000,1456.380005
2007-02-23,1456.219971,1456.219971,1448.359985,1451.189941,2579950000,1451.189941
2007-02-26,1451.040039,1456.949951,1445.47998,1449.369995,2822170000,1449.369995
2007-02-27,1449.25,1449.25,1389.420044,1399.040039,4065230000,1399.040039
2007-02-28,1398.640015,1415.890015,1396.650024,1406.819946,3925250000,1406.819946
2007-03-01,1406.800049,1409.459961,1380.869995,1403.170044,3874910000,1403.170044
2007-03-02,1403.160034,1403.400024,1386.869995,1387.170044,3312260000,1387.170044
2007-03-05,1387.109985,1391.859985,1373.969971,1374.119995,3480520000,1374.119995
2007-03-06,1374.060059,1397.900024,1374.060059,1395.410034,3358160000,1395.410034
2007-03-07,1395.02002,1401.160034,1390.640015,1391.969971,3141350000,1391.969971
2007-03-08,1391.880005,1407.930054,1391.880005,1401.890015,3014850000,1401.890015
2007-03-09,1401.890015,1410.150024,1397.300049,1402.839966,2623050000,1402.839966
2007-03-12,1402.800049,1409.339966,1398.400024,1406.599976,2664000000,1406.599976
2007-03-13,1406.22998,1406.22998,1377.709961,1377.949951,3485570000,1377.949951
2007-03-14,1377.859985,1388.089966,1363.97998,1387.170044,3758350000,1387.170044
2007-03-15,1387.109985,1395.72998,1385.160034,1392.280029,2821900000,1392.280029
2007-03-16,1392.280029,1397.51001,1383.630005,1386.949951,3393640000,1386.949951
2007-03-19,1386.949951,1403.199951,1386.949951,1402.060059,2777180000,1402.060059
2007-03-20,1402.040039,1411.530029,1400.699951,1410.939941,2795940000,1410.939941
2007-03-21,1410.920044,1437.77002,1409.75,1435.040039,3184770000,1435.040039
2007-03-22,1435.040039,1437.660034,1429.880005,1434.540039,3129970000,1434.540039
2007-03-23,1434.540039,1438.890015,1433.209961,1436.109985,2619020000,1436.109985
2007-03-26,1436.109985,1437.650024,1423.280029,1437.5,2754660000,1437.5
2007-03-27,1437.48999,1437.48999,1425.540039,1428.609985,2673040000,1428.609985
2007-03-28,1428.349976,1428.349976,1414.069946,1417.22998,3000440000,1417.22998
2007-03-29,1417.170044,1426.23999,1413.27002,1422.530029,2854710000,1422.530029
2007-03-30,1422.52002,1429.219971,1408.900024,1420.859985,2903960000,1420.859985
2007-04-02,1420.829956,1425.48999,1416.369995,1424.550049,2875880000,1424.550049
2007-04-03,1424.27002,1440.569946,1424.27002,1437.77002,2921760000,1437.77002
2007-04-04,1437.75,1440.160034,1435.079956,1439.369995,2616320000,1439.369995
2007-04-05,1438.939941,1444.880005,1436.670044,1443.76001,2357230000,1443.76001
2007-04-09,1443.77002,1448.099976,1443.280029,1444.609985,2349410000,1444.609985
2007-04-10,1444.579956,1448.72998,1443.98999,1448.390015,2510110000,1448.390015
2007-04-11,1448.22998,1448.390015,1436.150024,1438.869995,2950190000,1438.869995
2007-04-12,1438.869995,1448.02002,1433.910034,1447.800049,2770570000,1447.800049
2007-04-13,1447.800049,1453.109985,1444.150024,1452.849976,2690020000,1452.849976
2007-04-16,1452.839966,1468.619995,1452.839966,1468.329956,2870140000,1468.329956
2007-04-17,1468.469971,1474.349976,1467.150024,1471.47998,2920570000,1471.47998
2007-04-18,1471.469971,1476.569946,1466.410034,1472.5,2971330000,1472.5
2007-04-19,1472.47998,1474.22998,1464.469971,1470.72998,2913610000,1470.72998
2007-04-20,1470.689941,1484.73999,1470.689941,1484.349976,3329940000,1484.349976
2007-04-23,1484.329956,1487.319946,1480.189941,1480.930054,2575020000,1480.930054
2007-04-24,1480.930054,1483.819946,1473.73999,1480.410034,3119750000,1480.410034
2007-04-25,1480.280029,1496.589966,1480.280029,1495.420044,3252590000,1495.420044
2007-04-26,1495.27002,1498.02002,1491.170044,1494.25,3211800000,1494.25
2007-04-27,1494.209961,1497.319946,1488.670044,1494.069946,2732810000,1494.069946
2007-04-30,1494.069946,1497.160034,1482.290039,1482.369995,3093420000,1482.369995
2007-05-01,1482.369995,1487.27002,1476.699951,1486.300049,3400350000,1486.300049
2007-05-02,1486.130005,1499.099976,1486.130005,1495.920044,3189800000,1495.920044
2007-05-03,1495.560059,1503.339966,1495.560059,1502.390015,3007970000,1502.390015
2007-05-04,1502.349976,1510.339966,1501.800049,1505.619995,2761930000,1505.619995
2007-05-07,1505.569946,1511.0,1505.540039,1509.47998,2545090000,1509.47998
2007-05-08,1509.359985,1509.359985,1500.660034,1507.719971,2795720000,1507.719971
2007-05-09,1507.319946,1513.800049,1503.77002,1512.579956,2935550000,1512.579956
2007-05-10,1512.329956,1512.329956,1491.420044,1491.469971,3031240000,1491.469971
2007-05-11,1491.469971,1506.23999,1491.469971,1505.849976,2720780000,1505.849976
2007-05-14,1505.76001,1510.900024,1498.339966,1503.150024,2776130000,1503.150024
2007-05-15,1503.109985,1514.829956,1500.430054,1501.189941,3071020000,1501.189941
2007-05-16,1500.75,1514.150024,1500.75,1514.140015,2915350000,1514.140015
2007-05-17,1514.01001,1517.140015,1509.290039,1512.75,2868640000,1512.75
2007-05-18,1512.73999,1522.75,1512.73999,1522.75,2959050000,1522.75
2007-05-21,1522.75,1529.869995,1522.709961,1525.099976,3465360000,1525.099976
2007-05-22,1525.099976,1529.23999,1522.050049,1524.119995,2860500000,1524.119995
2007-05-23,1524.089966,1532.430054,1521.900024,1522.280029,3084260000,1522.280029
2007-05-24,1522.099976,1529.310059,1505.180054,1507.51001,3365530000,1507.51001
2007-05-25,1507.5,1517.410034,1507.5,1515.72998,2316250000,1515.72998
2007-05-29,1515.550049,1521.800049,1512.02002,1518.109985,2571790000,1518.109985
2007-05-30,1517.599976,1530.22998,1510.060059,1530.22998,2980210000,1530.22998
2007-05-31,1530.189941,1535.560059,1528.26001,1530.619995,3335530000,1530.619995
2007-06-01,1530.619995,1540.560059,1530.619995,1536.339966,2927020000,1536.339966
2007-06-04,1536.280029,1540.530029,1532.310059,1539.180054,2738930000,1539.180054
2007-06-05,1539.119995,1539.119995,1525.619995,1530.949951,2939450000,1530.949951
2007-06-06,1530.569946,1530.569946,1514.130005,1517.380005,2964190000,1517.380005
2007-06-07,1517.359985,1517.359985,1490.369995,1490.719971,3538470000,1490.719971
2007-06-08,1490.709961,1507.76001,1487.410034,1507.670044,2993460000,1507.670044
2007-06-11,1507.640015,1515.530029,1503.349976,1509.119995,2525280000,1509.119995
2007-06-12,1509.119995,1511.329956,1492.969971,1493.0,3056200000,1493.0
2007-06-13,1492.650024,1515.699951,1492.650024,1515.670044,3077930000,1515.670044
2007-06-14,1515.579956,1526.449951,1515.579956,1522.969971,2813630000,1522.969971
2007-06-15,1522.969971,1538.709961,1522.969971,1532.910034,3406030000,1532.910034
2007-06-18,1532.900024,1535.439941,1529.310059,1531.050049,2480240000,1531.050049
2007-06-19,1531.02002,1535.849976,1525.670044,1533.699951,2873590000,1533.699951
2007-06-20,1533.680054,1537.319946,1512.359985,1512.839966,3286900000,1512.839966
2007-06-21,1512.5,1522.900024,1504.75,1522.189941,3161110000,1522.189941
2007-06-22,1522.189941,1522.189941,1500.73999,1502.560059,4284320000,1502.560059
2007-06-25,1502.560059,1514.290039,1492.680054,1497.73999,3287250000,1497.73999
2007-06-26,1497.680054,1506.119995,1490.540039,1492.890015,3398530000,1492.890015
2007-06-27,1492.619995,1506.800049,1484.180054,1506.339966,3398150000,1506.339966
2007-06-28,1506.319946,1514.839966,1503.410034,1505.709961,3006710000,1505.709961
2007-06-29,1505.699951,1517.530029,1493.609985,1503.349976,3165410000,1503.349976
2007-07-02,1504.660034,1519.449951,1504.660034,1519.430054,2648990000,1519.430054
